Date;Zone Name;Rainy Day;Population;Median Salary (EUR);Shops per 1k hab;Hospitals per 1M hab;Childcare per 100 children under 3 y.o.;Public_Transport_Quality;Infrastructure_Quality;Traffic
10/09/2030;Zone C;0;10157.9732;2003.9941;50.3187;54.7106;10.0131;0.0108;0.4782;0.0
11/09/2030;Zone C;0;10157.8076;2003.9865;50.3185;54.7132;10.013;0.0108;0.4778;0.0
12/09/2030;Zone C;0;10157.6421;2003.9789;50.3183;54.7158;10.013;0.0108;0.4775;0.0
13/09/2030;Zone C;0;10157.4769;2003.9714;50.318;54.7183;10.013;0.0108;0.4772;0.0
14/09/2030;Zone C;0;10157.3118;2003.9638;50.3178;54.7209;10.013;0.0108;0.4768;0.0
15/09/2030;Zone C;0;10157.1468;2003.9563;50.3176;54.7235;10.013;0.0107;0.4765;0.0
16/09/2030;Zone C;1;10156.982;2003.9487;50.3173;54.7261;10.0129;0.0107;0.4762;0.0
17/09/2030;Zone C;0;10156.8174;2003.9412;50.3171;54.7286;10.0129;0.0107;0.4758;0.0
18/09/2030;Zone C;1;10156.653;2003.9337;50.3169;54.7312;10.0129;0.0107;0.4755;0.0
19/09/2030;Zone C;1;10156.4887;2003.9262;50.3166;54.7338;10.0129;0.0107;0.4752;0.0
20/09/2030;Zone C;1;10156.3246;2003.9187;50.3164;54.7364;10.0128;0.0107;0.4748;0.0
21/09/2030;Zone C;1;10156.1607;2003.9112;50.3162;54.7389;10.0128;0.0107;0.4745;0.0
22/09/2030;Zone C;0;10155.9969;2003.9038;50.3159;54.7415;10.0128;0.0107;0.4742;0.0
23/09/2030;Zone C;0;10155.8333;2003.8963;50.3157;54.7441;10.0128;0.0107;0.4738;0.0
24/09/2030;Zone C;0;10155.6699;2003.8889;50.3154;54.7467;10.0127;0.0107;0.4735;0.0
25/09/2030;Zone C;0;10155.5066;2003.8814;50.3152;54.7492;10.0127;0.0107;0.4732;0.0
26/09/2030;Zone C;0;10155.3435;2003.874;50.315;54.7518;10.0127;0.0107;0.4729;0.0
27/09/2030;Zone C;0;10155.1806;2003.8666;50.3147;54.7544;10.0127;0.0107;0.4725;0.0
28/09/2030;Zone C;1;10155.0178;2003.8591;50.3145;54.757;10.0126;0.0107;0.4722;0.0
29/09/2030;Zone C;0;10154.8552;2003.8517;50.3143;54.7595;10.0126;0.0107;0.4719;0.0
30/09/2030;Zone C;0;10154.6927;2003.8444;50.314;54.7621;10.0126;0.0106;0.4715;0.0
01/10/2030;Zone C;0;10154.5305;2003.837;50.3138;54.7647;10.0126;0.0106;0.4712;0.0
02/10/2030;Zone C;0;10154.3683;2003.8296;50.3136;54.7673;10.0125;0.0106;0.4709;0.0
03/10/2030;Zone C;0;10154.2064;2003.8222;50.3133;54.7698;10.0125;0.0106;0.4706;0.0
04/10/2030;Zone C;1;10154.0446;2003.8149;50.3131;54.7724;10.0125;0.0106;0.4702;0.0
05/10/2030;Zone C;1;10153.883;2003.8075;50.3128;54.775;10.0125;0.0106;0.4699;0.0
06/10/2030;Zone C;0;10153.7215;2003.8002;50.3126;54.7776;10.0125;0.0106;0.4696;0.0
07/10/2030;Zone C;0;10153.5602;2003.7929;50.3124;54.7802;10.0124;0.0106;0.4693;0.0
08/10/2030;Zone C;0;10153.3991;2003.7856;50.3121;54.7827;10.0124;0.0106;0.4689;0.0
09/10/2030;Zone C;1;10153.2381;2003.7783;50.3119;54.7853;10.0124;0.0106;0.4686;0.0
10/10/2030;Zone C;1;10153.0773;2003.771;50.3117;54.7879;10.0124;0.0106;0.4683;0.0
11/10/2030;Zone C;0;10152.9167;2003.7637;50.3114;54.7905;10.0123;0.0106;0.4679;0.0
12/10/2030;Zone C;0;10152.7562;2003.7564;50.3112;54.793;10.0123;0.0106;0.4676;0.0
13/10/2030;Zone C;0;10152.5959;2003.7491;50.311;54.7956;10.0123;0.0106;0.4673;0.0
14/10/2030;Zone C;1;10152.4357;2003.7419;50.3107;54.7982;10.0123;0.0106;0.467;0.0
15/10/2030;Zone C;1;10152.2757;2003.7346;50.3105;54.8008;10.0122;0.0105;0.4666;0.0
16/10/2030;Zone C;0;10152.1159;2003.7274;50.3103;54.8034;10.0122;0.0105;0.4663;0.0
17/10/2030;Zone C;1;10151.9562;2003.7202;50.31;54.8059;10.0122;0.0105;0.466;0.0
18/10/2030;Zone C;0;10151.7967;2003.7129;50.3098;54.8085;10.0122;0.0105;0.4657;0.0
19/10/2030;Zone C;0;10151.6373;2003.7057;50.3095;54.8111;10.0122;0.0105;0.4654;0.0
20/10/2030;Zone C;1;10151.4782;2003.6985;50.3093;54.8137;10.0121;0.0105;0.465;0.0
21/10/2030;Zone C;0;10151.3191;2003.6913;50.3091;54.8163;10.0121;0.0105;0.4647;0.0
22/10/2030;Zone C;0;10151.1603;2003.6842;50.3088;54.8188;10.0121;0.0105;0.4644;0.0
23/10/2030;Zone C;1;10151.0016;2003.677;50.3086;54.8214;10.0121;0.0105;0.4641;0.0
24/10/2030;Zone C;1;10150.843;2003.6698;50.3084;54.824;10.012;0.0105;0.4637;0.0
25/10/2030;Zone C;0;10150.6846;2003.6627;50.3081;54.8266;10.012;0.0105;0.4634;0.0
26/10/2030;Zone C;0;10150.5264;2003.6555;50.3079;54.8292;10.012;0.0105;0.4631;0.0
27/10/2030;Zone C;0;10150.3684;2003.6484;50.3077;54.8318;10.012;0.0105;0.4628;0.0
28/10/2030;Zone C;0;10150.2105;2003.6413;50.3074;54.8343;10.0119;0.0105;0.4624;0.0
29/10/2030;Zone C;0;10150.0527;2003.6342;50.3072;54.8369;10.0119;0.0105;0.4621;0.0
30/10/2030;Zone C;0;10149.8951;2003.6271;50.3069;54.8395;10.0119;0.0104;0.4618;0.0
31/10/2030;Zone C;0;10149.7377;2003.62;50.3067;54.8421;10.0119;0.0104;0.4615;0.0
01/11/2030;Zone C;0;10149.5805;2003.6129;50.3065;54.8447;10.0119;0.0104;0.4612;0.0
02/11/2030;Zone C;1;10149.4234;2003.6058;50.3062;54.8473;10.0118;0.0104;0.4608;0.0
03/11/2030;Zone C;0;10149.2664;2003.5987;50.306;54.8498;10.0118;0.0104;0.4605;0.0
04/11/2030;Zone C;0;10149.1096;2003.5917;50.3058;54.8524;10.0118;0.0104;0.4602;0.0
05/11/2030;Zone C;0;10148.953;2003.5846;50.3055;54.855;10.0118;0.0104;0.4599;0.0
06/11/2030;Zone C;0;10148.7965;2003.5776;50.3053;54.8576;10.0117;0.0104;0.4596;0.0
07/11/2030;Zone C;1;10148.6402;2003.5705;50.3051;54.8602;10.0117;0.0104;0.4592;0.0
08/11/2030;Zone C;0;10148.4841;2003.5635;50.3048;54.8628;10.0117;0.0104;0.4589;0.0
09/11/2030;Zone C;1;10148.3281;2003.5565;50.3046;54.8653;10.0117;0.0104;0.4586;0.0
10/11/2030;Zone C;0;10148.1723;2003.5495;50.3044;54.8679;10.0117;0.0104;0.4583;0.0
11/11/2030;Zone C;0;10148.0166;2003.5425;50.3041;54.8705;10.0116;0.0104;0.458;0.0
12/11/2030;Zone C;0;10147.8611;2003.5355;50.3039;54.8731;10.0116;0.0104;0.4576;0.0
13/11/2030;Zone C;0;10147.7057;2003.5286;50.3036;54.8757;10.0116;0.0104;0.4573;0.0
14/11/2030;Zone C;0;10147.5505;2003.5216;50.3034;54.8783;10.0116;0.0103;0.457;0.0
15/11/2030;Zone C;1;10147.3954;2003.5146;50.3032;54.8809;10.0115;0.0103;0.4567;0.0
16/11/2030;Zone C;0;10147.2406;2003.5077;50.3029;54.8834;10.0115;0.0103;0.4564;0.0
17/11/2030;Zone C;0;10147.0858;2003.5007;50.3027;54.886;10.0115;0.0103;0.4561;0.0
18/11/2030;Zone C;0;10146.9313;2003.4938;50.3025;54.8886;10.0115;0.0103;0.4557;0.0
19/11/2030;Zone C;1;10146.7768;2003.4869;50.3022;54.8912;10.0115;0.0103;0.4554;0.0
20/11/2030;Zone C;0;10146.6226;2003.48;50.302;54.8938;10.0114;0.0103;0.4551;0.0
21/11/2030;Zone C;1;10146.4685;2003.4731;50.3018;54.8964;10.0114;0.0103;0.4548;0.0
22/11/2030;Zone C;0;10146.3145;2003.4662;50.3015;54.899;10.0114;0.0103;0.4545;0.0
23/11/2030;Zone C;1;10146.1607;2003.4593;50.3013;54.9015;10.0114;0.0103;0.4542;0.0
24/11/2030;Zone C;0;10146.0071;2003.4524;50.3011;54.9041;10.0113;0.0103;0.4538;0.0
25/11/2030;Zone C;0;10145.8536;2003.4456;50.3008;54.9067;10.0113;0.0103;0.4535;0.0
26/11/2030;Zone C;1;10145.7003;2003.4387;50.3006;54.9093;10.0113;0.0103;0.4532;0.0
27/11/2030;Zone C;0;10145.5471;2003.4319;50.3003;54.9119;10.0113;0.0103;0.4529;0.0
28/11/2030;Zone C;0;10145.3941;2003.425;50.3001;54.9145;10.0113;0.0103;0.4526;0.0
29/11/2030;Zone C;1;10145.2412;2003.4182;50.2999;54.9171;10.0112;0.0103;0.4523;0.0
30/11/2030;Zone C;0;10145.0885;2003.4114;50.2996;54.9197;10.0112;0.0102;0.4519;0.0
01/12/2030;Zone C;1;10144.936;2003.4046;50.2994;54.9222;10.0112;0.0102;0.4516;0.0
02/12/2030;Zone C;1;10144.7836;2003.3978;50.2992;54.9248;10.0112;0.0102;0.4513;0.0
03/12/2030;Zone C;1;10144.6313;2003.391;50.2989;54.9274;10.0112;0.0102;0.451;0.0
04/12/2030;Zone C;0;10144.4792;2003.3842;50.2987;54.93;10.0111;0.0102;0.4507;0.0
05/12/2030;Zone C;0;10144.3273;2003.3774;50.2985;54.9326;10.0111;0.0102;0.4504;0.0
06/12/2030;Zone C;0;10144.1755;2003.3706;50.2982;54.9352;10.0111;0.0102;0.4501;0.0
07/12/2030;Zone C;0;10144.0239;2003.3639;50.298;54.9378;10.0111;0.0102;0.4498;0.0
08/12/2030;Zone C;1;10143.8724;2003.3571;50.2977;54.9404;10.011;0.0102;0.4494;0.0
09/12/2030;Zone C;0;10143.7211;2003.3504;50.2975;54.943;10.011;0.0102;0.4491;0.0
10/12/2030;Zone C;1;10143.57;2003.3436;50.2973;54.9456;10.011;0.0102;0.4488;0.0
11/12/2030;Zone C;0;10143.4189;2003.3369;50.297;54.9481;10.011;0.0102;0.4485;0.0
12/12/2030;Zone C;1;10143.2681;2003.3302;50.2968;54.9507;10.011;0.0102;0.4482;0.0
13/12/2030;Zone C;1;10143.1174;2003.3235;50.2966;54.9533;10.0109;0.0102;0.4479;0.0
14/12/2030;Zone C;0;10142.9668;2003.3168;50.2963;54.9559;10.0109;0.0102;0.4476;0.0
15/12/2030;Zone C;0;10142.8164;2003.3101;50.2961;54.9585;10.0109;0.0101;0.4473;0.0
16/12/2030;Zone C;1;10142.6662;2003.3034;50.2959;54.9611;10.0109;0.0101;0.4469;0.0
17/12/2030;Zone C;0;10142.5161;2003.2968;50.2956;54.9637;10.0109;0.0101;0.4466;0.0
18/12/2030;Zone C;1;10142.3661;2003.2901;50.2954;54.9663;10.0108;0.0101;0.4463;0.0
19/12/2030;Zone C;0;10142.2163;2003.2835;50.2952;54.9689;10.0108;0.0101;0.446;0.0
20/12/2030;Zone C;0;10142.0667;2003.2768;50.2949;54.9715;10.0108;0.0101;0.4457;0.0
21/12/2030;Zone C;1;10141.9172;2003.2702;50.2947;54.9741;10.0108;0.0101;0.4454;0.0
22/12/2030;Zone C;1;10141.7679;2003.2636;50.2944;54.9767;10.0107;0.0101;0.4451;0.0
23/12/2030;Zone C;1;10141.6187;2003.2569;50.2942;54.9792;10.0107;0.0101;0.4448;0.0
24/12/2030;Zone C;1;10141.4696;2003.2503;50.294;54.9818;10.0107;0.0101;0.4445;0.0
25/12/2030;Zone C;1;10141.3208;2003.2437;50.2937;54.9844;10.0107;0.0101;0.4442;0.0
26/12/2030;Zone C;0;10141.172;2003.2371;50.2935;54.987;10.0107;0.0101;0.4438;0.0
27/12/2030;Zone C;0;10141.0234;2003.2306;50.2933;54.9896;10.0106;0.0101;0.4435;0.0
28/12/2030;Zone C;1;10140.875;2003.224;50.293;54.9922;10.0106;0.0101;0.4432;0.0
29/12/2030;Zone C;0;10140.7267;2003.2174;50.2928;54.9948;10.0106;0.0101;0.4429;0.0
30/12/2030;Zone C;0;10140.5786;2003.2109;50.2926;54.9974;10.0106;0.0101;0.4426;0.0
31/12/2030;Zone C;0;10140.4306;2003.2043;50.2923;55.0;10.0106;0.01;0.4423;0.0
01/01/2031;Zone C;0;10140.2615;2003.1966;50.2948;54.997;10.0105;0.01;0.4419;0.0
02/01/2031;Zone C;0;10140.0926;2003.1889;50.2972;54.9939;10.0105;0.01;0.4415;0.0
03/01/2031;Zone C;0;10139.9238;2003.1812;50.2997;54.9909;10.0105;0.01;0.4412;0.0
04/01/2031;Zone C;1;10139.7553;2003.1735;50.3021;54.9878;10.0105;0.01;0.4408;0.0
05/01/2031;Zone C;1;10139.587;2003.1658;50.3046;54.9848;10.0105;0.01;0.4404;0.0
06/01/2031;Zone C;0;10139.4188;2003.1582;50.3071;54.9818;10.0104;0.01;0.44;0.0
07/01/2031;Zone C;1;10139.2509;2003.1505;50.3095;54.9787;10.0104;0.01;0.4397;0.0
08/01/2031;Zone C;0;10139.0831;2003.1429;50.312;54.9757;10.0104;0.01;0.4393;0.0
09/01/2031;Zone C;1;10138.9155;2003.1353;50.3144;54.9727;10.0104;0.01;0.4389;0.0
10/01/2031;Zone C;0;10138.7482;2003.1276;50.3169;54.9696;10.0103;0.01;0.4385;0.0
11/01/2031;Zone C;1;10138.581;2003.12;50.3193;54.9666;10.0103;0.01;0.4382;0.0
12/01/2031;Zone C;0;10138.414;2003.1124;50.3218;54.9636;10.0103;0.01;0.4378;0.0
13/01/2031;Zone C;0;10138.2472;2003.1049;50.3243;54.9605;10.0103;0.01;0.4374;0.0
14/01/2031;Zone C;1;10138.0806;2003.0973;50.3267;54.9575;10.0103;0.01;0.437;0.0
15/01/2031;Zone C;1;10137.9142;2003.0897;50.3292;54.9545;10.0102;0.01;0.4367;0.0
16/01/2031;Zone C;0;10137.748;2003.0822;50.3316;54.9514;10.0102;0.01;0.4363;0.0
17/01/2031;Zone C;1;10137.582;2003.0747;50.3341;54.9484;10.0102;0.01;0.4359;0.0
18/01/2031;Zone C;1;10137.4162;2003.0671;50.3366;54.9454;10.0102;0.01;0.4355;0.0
19/01/2031;Zone C;1;10137.2506;2003.0596;50.339;54.9423;10.0102;0.01;0.4352;0.0
20/01/2031;Zone C;0;10137.0851;2003.0521;50.3415;54.9393;10.0101;0.01;0.4348;0.0
21/01/2031;Zone C;0;10136.9199;2003.0447;50.3439;54.9363;10.0101;0.01;0.4344;0.0
22/01/2031;Zone C;0;10136.7548;2003.0372;50.3464;54.9332;10.0101;0.01;0.434;0.0
23/01/2031;Zone C;0;10136.59;2003.0297;50.3488;54.9302;10.0101;0.01;0.4337;0.0
24/01/2031;Zone C;0;10136.4253;2003.0223;50.3513;54.9272;10.0101;0.0099;0.4333;0.0
25/01/2031;Zone C;0;10136.2608;2003.0148;50.3538;54.9241;10.01;0.0099;0.4329;0.0
26/01/2031;Zone C;0;10136.0965;2003.0074;50.3562;54.9211;10.01;0.0099;0.4326;0.0
27/01/2031;Zone C;1;10135.9324;2003.0;50.3587;54.9181;10.01;0.0099;0.4322;0.0
28/01/2031;Zone C;1;10135.7685;2002.9926;50.3611;54.915;10.01;0.0099;0.4318;0.0
29/01/2031;Zone C;0;10135.6048;2002.9852;50.3636;54.912;10.01;0.0099;0.4314;0.0
30/01/2031;Zone C;0;10135.4413;2002.9778;50.3661;54.909;10.0099;0.0099;0.4311;0.0
31/01/2031;Zone C;1;10135.2779;2002.9704;50.3685;54.9059;10.0099;0.0099;0.4307;0.0
01/02/2031;Zone C;1;10135.1148;2002.9631;50.371;54.9029;10.0099;0.0099;0.4303;0.0
02/02/2031;Zone C;0;10134.9518;2002.9557;50.3734;54.8999;10.0099;0.0099;0.43;0.0
03/02/2031;Zone C;0;10134.7891;2002.9484;50.3759;54.8968;10.0099;0.0099;0.4296;0.0
04/02/2031;Zone C;1;10134.6265;2002.9411;50.3784;54.8938;10.0098;0.0099;0.4292;0.0
05/02/2031;Zone C;0;10134.4641;2002.9338;50.3808;54.8908;10.0098;0.0099;0.4289;0.0
06/02/2031;Zone C;0;10134.3019;2002.9265;50.3833;54.8878;10.0098;0.0099;0.4285;0.0
07/02/2031;Zone C;0;10134.1398;2002.9192;50.3857;54.8847;10.0098;0.0099;0.4281;0.0
08/02/2031;Zone C;0;10133.978;2002.9119;50.3882;54.8817;10.0098;0.0099;0.4278;0.0
09/02/2031;Zone C;1;10133.8164;2002.9046;50.3907;54.8787;10.0097;0.0099;0.4274;0.0
10/02/2031;Zone C;0;10133.6549;2002.8974;50.3931;54.8756;10.0097;0.0099;0.427;0.0
11/02/2031;Zone C;0;10133.4936;2002.8901;50.3956;54.8726;10.0097;0.0099;0.4267;0.0
12/02/2031;Zone C;0;10133.3326;2002.8829;50.3981;54.8696;10.0097;0.0099;0.4263;0.0
13/02/2031;Zone C;1;10133.1717;2002.8757;50.4005;54.8666;10.0097;0.0099;0.4259;0.0
14/02/2031;Zone C;0;10133.011;2002.8685;50.403;54.8635;10.0096;0.0099;0.4256;0.0
15/02/2031;Zone C;1;10132.8504;2002.8613;50.4054;54.8605;10.0096;0.0099;0.4252;0.0
16/02/2031;Zone C;1;10132.6901;2002.8541;50.4079;54.8575;10.0096;0.0099;0.4248;0.0
17/02/2031;Zone C;0;10132.5299;2002.8469;50.4104;54.8545;10.0096;0.0099;0.4245;0.0
18/02/2031;Zone C;0;10132.37;2002.8397;50.4128;54.8514;10.0096;0.0099;0.4241;0.0
19/02/2031;Zone C;0;10132.2102;2002.8326;50.4153;54.8484;10.0095;0.0098;0.4237;0.0
20/02/2031;Zone C;0;10132.0506;2002.8254;50.4178;54.8454;10.0095;0.0098;0.4234;0.0
21/02/2031;Zone C;0;10131.8912;2002.8183;50.4202;54.8424;10.0095;0.0098;0.423;0.0
22/02/2031;Zone C;0;10131.732;2002.8112;50.4227;54.8393;10.0095;0.0098;0.4227;0.0
23/02/2031;Zone C;0;10131.5729;2002.8041;50.4252;54.8363;10.0095;0.0098;0.4223;0.0
24/02/2031;Zone C;1;10131.4141;2002.797;50.4276;54.8333;10.0094;0.0098;0.4219;0.0
25/02/2031;Zone C;0;10131.2554;2002.7899;50.4301;54.8303;10.0094;0.0098;0.4216;0.0
26/02/2031;Zone C;0;10131.0969;2002.7828;50.4325;54.8272;10.0094;0.0098;0.4212;0.0
27/02/2031;Zone C;1;10130.9386;2002.7757;50.435;54.8242;10.0094;0.0098;0.4208;0.0
28/02/2031;Zone C;0;10130.7805;2002.7687;50.4375;54.8212;10.0094;0.0098;0.4205;0.0
01/03/2031;Zone C;0;10130.6226;2002.7616;50.4399;54.8182;10.0094;0.0098;0.4201;0.0
02/03/2031;Zone C;1;10130.4648;2002.7546;50.4424;54.8151;10.0093;0.0098;0.4198;0.0
03/03/2031;Zone C;0;10130.3072;2002.7476;50.4449;54.8121;10.0093;0.0098;0.4194;0.0
04/03/2031;Zone C;0;10130.1498;2002.7406;50.4473;54.8091;10.0093;0.0098;0.419;0.0
05/03/2031;Zone C;1;10129.9926;2002.7336;50.4498;54.8061;10.0093;0.0098;0.4187;0.0
06/03/2031;Zone C;1;10129.8356;2002.7266;50.4523;54.8031;10.0093;0.0098;0.4183;0.0
07/03/2031;Zone C;0;10129.6788;2002.7196;50.4547;54.8;10.0092;0.0098;0.418;0.0
08/03/2031;Zone C;0;10129.5221;2002.7126;50.4572;54.797;10.0092;0.0098;0.4176;0.0
09/03/2031;Zone C;0;10129.3656;2002.7057;50.4597;54.794;10.0092;0.0098;0.4172;0.0
10/03/2031;Zone C;0;10129.2093;2002.6987;50.4621;54.791;10.0092;0.0098;0.4169;0.0
11/03/2031;Zone C;0;10129.0532;2002.6918;50.4646;54.788;10.0092;0.0098;0.4165;0.0
12/03/2031;Zone C;0;10128.8973;2002.6849;50.4671;54.7849;10.0091;0.0098;0.4162;0.0
13/03/2031;Zone C;1;10128.7415;2002.678;50.4695;54.7819;10.0091;0.0098;0.4158;0.0
14/03/2031;Zone C;1;10128.5859;2002.6711;50.472;54.7789;10.0091;0.0098;0.4155;0.0
15/03/2031;Zone C;0;10128.4306;2002.6642;50.4745;54.7759;10.0091;0.0098;0.4151;0.0
16/03/2031;Zone C;0;10128.2753;2002.6573;50.4769;54.7729;10.0091;0.0098;0.4148;0.0
17/03/2031;Zone C;0;10128.1203;2002.6504;50.4794;54.7698;10.009;0.0097;0.4144;0.0
18/03/2031;Zone C;0;10127.9654;2002.6436;50.4819;54.7668;10.009;0.0097;0.414;0.0
19/03/2031;Zone C;0;10127.8108;2002.6367;50.4843;54.7638;10.009;0.0097;0.4137;0.0
20/03/2031;Zone C;0;10127.6563;2002.6299;50.4868;54.7608;10.009;0.0097;0.4133;0.0
21/03/2031;Zone C;0;10127.502;2002.623;50.4893;54.7578;10.009;0.0097;0.413;0.0
22/03/2031;Zone C;0;10127.3478;2002.6162;50.4917;54.7548;10.009;0.0097;0.4126;0.0
23/03/2031;Zone C;0;10127.1939;2002.6094;50.4942;54.7517;10.0089;0.0097;0.4123;0.0
24/03/2031;Zone C;0;10127.0401;2002.6026;50.4967;54.7487;10.0089;0.0097;0.4119;0.0
25/03/2031;Zone C;1;10126.8865;2002.5958;50.4991;54.7457;10.0089;0.0097;0.4116;0.0
26/03/2031;Zone C;0;10126.7331;2002.5891;50.5016;54.7427;10.0089;0.0097;0.4112;0.0
27/03/2031;Zone C;0;10126.5798;2002.5823;50.5041;54.7397;10.0089;0.0097;0.4109;0.0
28/03/2031;Zone C;1;10126.4267;2002.5755;50.5065;54.7367;10.0088;0.0097;0.4105;0.0
29/03/2031;Zone C;0;10126.2739;2002.5688;50.509;54.7336;10.0088;0.0097;0.4102;0.0
30/03/2031;Zone C;0;10126.1211;2002.5621;50.5115;54.7306;10.0088;0.0097;0.4098;0.0
31/03/2031;Zone C;1;10125.9686;2002.5554;50.5139;54.7276;10.0088;0.0097;0.4094;0.0
01/04/2031;Zone C;0;10125.8162;2002.5486;50.5164;54.7246;10.0088;0.0097;0.4091;0.0
02/04/2031;Zone C;1;10125.6641;2002.5419;50.5189;54.7216;10.0087;0.0097;0.4087;0.0
03/04/2031;Zone C;1;10125.5121;2002.5352;50.5214;54.7186;10.0087;0.0097;0.4084;0.0
04/04/2031;Zone C;0;10125.3602;2002.5286;50.5238;54.7156;10.0087;0.0097;0.408;0.0
05/04/2031;Zone C;0;10125.2086;2002.5219;50.5263;54.7125;10.0087;0.0097;0.4077;0.0
06/04/2031;Zone C;0;10125.0571;2002.5152;50.5288;54.7095;10.0087;0.0097;0.4073;0.0
07/04/2031;Zone C;0;10124.9058;2002.5086;50.5312;54.7065;10.0087;0.0097;0.407;0.0
08/04/2031;Zone C;0;10124.7547;2002.5019;50.5337;54.7035;10.0086;0.0097;0.4066;0.0
09/04/2031;Zone C;1;10124.6037;2002.4953;50.5362;54.7005;10.0086;0.0097;0.4063;0.0
10/04/2031;Zone C;1;10124.4529;2002.4887;50.5386;54.6975;10.0086;0.0097;0.406;0.0
11/04/2031;Zone C;0;10124.3023;2002.4821;50.5411;54.6945;10.0086;0.0097;0.4056;0.0
12/04/2031;Zone C;1;10124.1519;2002.4755;50.5436;54.6915;10.0086;0.0096;0.4053;0.0
13/04/2031;Zone C;0;10124.0016;2002.4689;50.5461;54.6884;10.0085;0.0096;0.4049;0.0
14/04/2031;Zone C;0;10123.8516;2002.4623;50.5485;54.6854;10.0085;0.0096;0.4046;0.0
15/04/2031;Zone C;0;10123.7016;2002.4558;50.551;54.6824;10.0085;0.0096;0.4042;0.0
16/04/2031;Zone C;1;10123.5519;2002.4492;50.5535;54.6794;10.0085;0.0096;0.4039;0.0
17/04/2031;Zone C;0;10123.4024;2002.4427;50.5559;54.6764;10.0085;0.0096;0.4035;0.0
18/04/2031;Zone C;0;10123.253;2002.4361;50.5584;54.6734;10.0084;0.0096;0.4032;0.0
19/04/2031;Zone C;1;10123.1038;2002.4296;50.5609;54.6704;10.0084;0.0096;0.4028;0.0
20/04/2031;Zone C;0;10122.9547;2002.4231;50.5634;54.6674;10.0084;0.0096;0.4025;0.0
21/04/2031;Zone C;0;10122.8059;2002.4166;50.5658;54.6644;10.0084;0.0096;0.4021;0.0
22/04/2031;Zone C;0;10122.6572;2002.4101;50.5683;54.6613;10.0084;0.0096;0.4018;0.0
23/04/2031;Zone C;1;10122.5086;2002.4036;50.5708;54.6583;10.0084;0.0096;0.4015;0.0
24/04/2031;Zone C;1;10122.3603;2002.3971;50.5732;54.6553;10.0083;0.0096;0.4011;0.0
25/04/2031;Zone C;0;10122.2121;2002.3907;50.5757;54.6523;10.0083;0.0096;0.4008;0.0
26/04/2031;Zone C;1;10122.0641;2002.3842;50.5782;54.6493;10.0083;0.0096;0.4004;0.0
27/04/2031;Zone C;1;10121.9163;2002.3778;50.5807;54.6463;10.0083;0.0096;0.4001;0.0
28/04/2031;Zone C;1;10121.7686;2002.3713;50.5831;54.6433;10.0083;0.0096;0.3997;0.0
29/04/2031;Zone C;1;10121.6211;2002.3649;50.5856;54.6403;10.0083;0.0096;0.3994;0.0
30/04/2031;Zone C;1;10121.4738;2002.3585;50.5881;54.6373;10.0082;0.0096;0.399;0.0
01/05/2031;Zone C;1;10121.3266;2002.3521;50.5906;54.6343;10.0082;0.0096;0.3987;0.0
02/05/2031;Zone C;0;10121.1797;2002.3457;50.593;54.6313;10.0082;0.0096;0.3984;0.0
03/05/2031;Zone C;0;10121.0329;2002.3393;50.5955;54.6283;10.0082;0.0096;0.398;0.0
04/05/2031;Zone C;0;10120.8862;2002.3329;50.598;54.6253;10.0082;0.0096;0.3977;0.0
05/05/2031;Zone C;0;10120.7397;2002.3266;50.6005;54.6223;10.0081;0.0096;0.3973;0.0
06/05/2031;Zone C;0;10120.5934;2002.3202;50.6029;54.6192;10.0081;0.0096;0.397;0.0
07/05/2031;Zone C;0;10120.4473;2002.3138;50.6054;54.6162;10.0081;0.0096;0.3967;0.0
08/05/2031;Zone C;0;10120.3014;2002.3075;50.6079;54.6132;10.0081;0.0095;0.3963;0.0
09/05/2031;Zone C;0;10120.1556;2002.3012;50.6104;54.6102;10.0081;0.0095;0.396;0.0
10/05/2031;Zone C;0;10120.0099;2002.2949;50.6128;54.6072;10.0081;0.0095;0.3956;0.0
11/05/2031;Zone C;0;10119.8645;2002.2886;50.6153;54.6042;10.008;0.0095;0.3953;0.0
12/05/2031;Zone C;0;10119.7192;2002.2823;50.6178;54.6012;10.008;0.0095;0.395;0.0
13/05/2031;Zone C;0;10119.5741;2002.276;50.6203;54.5982;10.008;0.0095;0.3946;0.0
14/05/2031;Zone C;1;10119.4291;2002.2697;50.6227;54.5952;10.008;0.0095;0.3943;0.0
15/05/2031;Zone C;1;10119.2844;2002.2634;50.6252;54.5922;10.008;0.0095;0.3939;0.0
16/05/2031;Zone C;1;10119.1397;2002.2572;50.6277;54.5892;10.0079;0.0095;0.3936;0.0
17/05/2031;Zone C;1;10118.9953;2002.2509;50.6302;54.5862;10.0079;0.0095;0.3933;0.0
18/05/2031;Zone C;1;10118.851;2002.2447;50.6326;54.5832;10.0079;0.0095;0.3929;0.0
19/05/2031;Zone C;0;10118.7069;2002.2385;50.6351;54.5802;10.0079;0.0095;0.3926;0.0
20/05/2031;Zone C;0;10118.563;2002.2322;50.6376;54.5772;10.0079;0.0095;0.3923;0.0
21/05/2031;Zone C;0;10118.4192;2002.226;50.6401;54.5742;10.0079;0.0095;0.3919;0.0
22/05/2031;Zone C;1;10118.2756;2002.2198;50.6425;54.5712;10.0078;0.0095;0.3916;0.0
